customer_id,age,city_tier,employment_type,monthly_income,has_credit_history,fico_score,acquisition_channel,loan_purpose,loan_amount,tenure_months,interest_rate,monthly_installment,grade,dti,installment_to_income,cash_flow_volatility,spending_shock,days_delinquent,partial_payment_ratio,default,clv_proxy
CUST01961,39,3,Salaried,40855.0,1,653.1666174108512,Referral,Personal,56135.0,6,27.81,10129.0,E,0.3987,0.2479,0.3572,0,0,1.0,0,7805.57175
CUST01962,40,2,Salaried,74586.0,1,667.0893628711323,Agent,Working Capital,109630.0,3,23.02,37954.0,D,0.6604,0.5089,0.2141,0,0,1.0,0,6309.206499999999
CUST01963,43,2,Informal,21494.0,1,678.0730964462097,App Organic,Medical,90227.0,3,23.31,31252.0,D,1.0,0.95,0.3669,0,113,0.1945,1,5257.978424999999
CUST01964,47,1,Informal,15086.0,1,699.5409342135007,Referral,Working Capital,60968.0,6,23.77,10877.0,D,0.9415,0.721,0.32,1,87,0.5336,1,7246.0468
CUST01965,50,1,Self-Employed,24658.0,1,768.7319093223886,Referral,BNPL,34579.0,18,10.85,2090.0,A,0.3288,0.0848,0.5079,0,0,1.0,0,5627.73225
CUST01966,41,2,Self-Employed,56736.0,0,,App Organic,BNPL,134048.0,3,22.79,46390.0,D,1.0,0.8177,0.8999,0,143,0.225,1,7637.3848
CUST01967,55,2,Informal,18171.0,1,690.7018909812194,App Organic,Working Capital,71545.0,18,22.89,4733.0,D,0.4426,0.2605,0.6963,0,0,1.0,0,24564.975749999998
CUST01968,27,3,Salaried,45136.0,1,719.7693590586978,App Organic,Working Capital,144593.0,36,18.18,5241.0,C,0.2562,0.1161,0.8501,0,0,1.0,0,78861.02219999999
CUST01969,42,3,Salaried,36023.0,1,653.0998621438788,App Organic,Education,25757.0,24,27.38,1406.0,E,0.2774,0.039,0.3012,1,0,1.0,0,14104.5332
CUST01970,30,3,Self-Employed,36894.0,0,,App Organic,Working Capital,64883.0,24,22.1,3369.0,D,0.3728,0.0913,0.0296,0,179,0.5225,1,28678.286
CUST01971,43,2,Student,6083.0,0,,Agent,Working Capital,5000.0,24,28.16,275.0,E,0.1534,0.0452,0.3619,0,0,1.0,0,2816.0
CUST01972,35,3,Informal,26170.0,1,585.0779647300841,App Organic,Medical,105250.0,3,37.32,37288.0,G,1.0,0.95,0.707,0,82,0.3084,1,9819.824999999999
CUST01973,50,2,Salaried,55756.0,0,,Referral,Education,108527.0,3,23.57,37606.0,D,0.8964,0.6745,0.2759,0,38,0.3718,1,6394.953475
CUST01974,54,2,Salaried,42378.0,1,712.6369880785044,App Organic,Education,50796.0,24,16.9,2509.0,C,0.1667,0.0592,0.2765,0,0,1.0,0,17169.048
CUST01975,33,3,Self-Employed,34590.0,1,719.0188912373783,Partnership,Personal,48825.0,18,17.61,3106.0,C,0.1744,0.0898,0.0929,0,0,1.0,0,12897.12375
CUST01976,24,1,Informal,18553.0,1,729.1633632533421,App Organic,Working Capital,59463.0,3,17.32,20396.0,C,1.0,0.95,0.2081,0,113,0.2517,1,2574.7479
CUST01977,38,1,Self-Employed,37900.0,1,659.1038181908883,Referral,BNPL,65405.0,3,27.66,22814.0,E,0.7606,0.602,0.733,1,105,0.6744,1,4522.75575
CUST01978,43,3,Salaried,30646.0,1,788.6370114139012,Partnership,Working Capital,52620.0,12,10.56,4640.0,A,0.4348,0.1514,0.5077,1,0,1.0,0,5556.672
CUST01979,53,2,Salaried,16488.0,0,,Agent,Working Capital,118237.0,12,28.56,11443.0,E,0.8627,0.694,0.0671,1,111,0.6523,1,33768.487199999996
CUST01980,54,2,Student,5607.0,1,681.7252367412956,App Organic,Working Capital,56246.0,12,24.4,5330.0,D,1.0,0.95,0.9973,0,0,1.0,0,13724.024
CUST01981,54,2,Salaried,43072.0,0,,Agent,Education,5000.0,6,22.39,889.0,D,0.1853,0.0206,0.5674,0,0,1.0,0,559.75
CUST01982,56,3,Salaried,33933.0,0,,Referral,Medical,64806.0,3,22.65,22423.0,D,0.842,0.6608,0.1555,0,69,0.4043,1,3669.63975
CUST01983,55,2,Informal,22916.0,1,745.0770668412179,Referral,Working Capital,54503.0,24,13.93,2615.0,B,0.3365,0.1141,0.0485,1,0,1.0,0,15184.535800000001
CUST01984,37,2,Student,7313.0,1,747.7224960114474,App Organic,Education,22688.0,6,13.47,3931.0,B,0.8229,0.5376,0.5577,1,0,1.0,0,1528.0368
CUST01985,48,1,Self-Employed,71724.0,1,669.1039055682645,App Organic,Education,82564.0,6,23.28,14710.0,D,0.3064,0.2051,0.2528,0,0,1.0,0,9610.4496
CUST01986,34,1,Self-Employed,27893.0,1,693.4161169406647,Agent,Personal,5000.0,6,22.31,888.0,D,0.2636,0.0318,0.2508,1,0,1.0,0,557.75
CUST01987,54,3,Salaried,47111.0,0,,Referral,Personal,90235.0,24,23.3,4740.0,D,0.1936,0.1006,0.4951,0,0,1.0,0,42049.51
CUST01988,31,2,Salaried,40667.0,1,611.7273022653345,Referral,Personal,73678.0,6,33.04,13490.0,F,0.6154,0.3317,0.4643,1,35,0.2915,1,12171.605599999999
CUST01989,33,2,Salaried,51597.0,1,722.6558748142588,Agent,Working Capital,52466.0,12,18.38,4820.0,C,0.169,0.0934,0.3598,1,0,1.0,0,9643.2508
CUST01990,53,2,Self-Employed,57184.0,1,728.0666138779823,Agent,BNPL,29163.0,36,17.99,1054.0,C,0.3164,0.0184,0.8091,0,0,1.0,0,15739.271099999998
CUST01991,22,3,Salaried,54124.0,0,,App Organic,Working Capital,16465.0,6,23.37,2934.0,D,0.3297,0.0542,0.4,0,152,0.6534,1,1923.9352500000002
CUST01992,54,2,Informal,5815.0,1,652.7256371616786,Referral,Education,110268.0,18,28.27,7587.0,E,1.0,0.95,0.4484,0,0,1.0,0,46759.1454
CUST01993,49,2,Salaried,52498.0,0,,App Organic,Personal,63021.0,12,22.91,5926.0,D,0.2701,0.1129,0.6282,0,0,1.0,0,14438.1111
CUST01994,57,2,Self-Employed,19804.0,1,691.8124483810418,Agent,Education,7852.0,3,23.28,2719.0,D,0.1856,0.1373,0.7148,0,0,1.0,0,456.9864
CUST01995,24,1,Self-Employed,32424.0,0,,Agent,Personal,74529.0,3,23.71,25831.0,D,0.8558,0.7967,0.3717,0,158,0.7521,1,4417.706475
CUST01996,32,3,Self-Employed,50408.0,0,,Partnership,Education,64072.0,12,22.11,6000.0,D,0.2951,0.119,0.5206,0,0,1.0,0,14166.3192
CUST01997,46,3,Salaried,28204.0,0,,App Organic,Education,131519.0,36,26.99,5368.0,E,0.4057,0.1903,0.5022,0,104,0.1555,1,106490.93429999998
CUST01998,48,3,Informal,24936.0,1,714.2435818351133,App Organic,Working Capital,58522.0,3,18.65,20117.0,C,1.0,0.8067,0.879,1,0,1.0,0,2728.58825
CUST01999,23,3,Salaried,39699.0,1,669.2408608641457,App Organic,BNPL,114176.0,24,23.45,6005.0,D,0.3287,0.1513,0.4174,0,0,1.0,0,53548.543999999994
CUST02000,40,3,Informal,31026.0,0,,App Organic,Personal,66249.0,24,23.71,3493.0,D,0.3018,0.1126,0.4605,0,0,1.0,0,31415.2758
CUST02001,30,2,Self-Employed,39236.0,0,,App Organic,Education,27735.0,36,22.95,1073.0,D,0.1268,0.0273,0.5757,0,0,1.0,0,19095.5475
CUST02002,38,3,Salaried,70580.0,1,695.4841114730159,Partnership,Personal,93862.0,6,23.88,16751.0,D,0.4256,0.2373,0.6652,1,0,1.0,0,11207.1228
CUST02003,47,2,Self-Employed,59558.0,1,677.0939300699946,App Organic,BNPL,123704.0,36,24.45,4882.0,D,0.2897,0.082,0.001,1,166,0.1335,1,90736.884
CUST02004,51,1,Self-Employed,27000.0,1,715.7115986836855,App Organic,BNPL,111276.0,18,18.58,7131.0,C,0.5111,0.2641,0.6518,0,0,1.0,0,31012.6212
CUST02005,47,2,Informal,10190.0,0,,Agent,Working Capital,87558.0,36,28.29,3636.0,E,0.553,0.3568,0.1522,0,104,0.6282,1,74310.47459999999
CUST02006,21,3,Informal,18682.0,1,580.0,Referral,BNPL,114891.0,6,38.37,21348.0,G,1.0,0.95,0.9759,1,165,0.5388,1,22041.838349999998
CUST02007,26,2,Salaried,36260.0,0,,Agent,Working Capital,81813.0,18,23.08,5421.0,D,0.3512,0.1495,0.3579,0,146,0.3611,1,28323.6606
CUST02008,31,3,Salaried,68696.0,0,,App Organic,Education,78277.0,36,23.16,3037.0,D,0.2334,0.0442,0.4818,0,0,1.0,0,54386.859599999996
CUST02009,54,1,Salaried,41297.0,1,729.1001165187781,Referral,Working Capital,16096.0,3,18.22,5529.0,C,0.3979,0.1339,0.0683,0,0,1.0,0,733.1728
CUST02010,40,2,Student,7099.0,0,,App Organic,Personal,83492.0,12,29.14,8104.0,E,1.0,0.95,0.8722,0,162,0.6639,1,24329.5688
CUST02011,41,2,Salaried,24062.0,0,,App Organic,Education,135318.0,6,27.62,24404.0,E,1.0,0.95,0.2476,0,159,0.5557,1,18687.4158
CUST02012,41,1,Self-Employed,45546.0,1,711.9323081077877,Partnership,Working Capital,9559.0,36,17.89,345.0,C,0.3517,0.01,0.3065,0,0,1.0,0,5130.3153
CUST02013,38,1,Self-Employed,16864.0,0,,App Organic,BNPL,22513.0,24,28.0,1236.0,E,0.2942,0.0733,0.6208,0,43,0.1545,1,12607.28
CUST02014,41,1,Self-Employed,45964.0,0,,Referral,Working Capital,61917.0,6,23.31,11032.0,D,0.4491,0.24,0.0076,1,0,1.0,0,7216.426349999999
CUST02015,39,3,Salaried,53701.0,0,,Referral,BNPL,20771.0,24,23.12,1089.0,D,0.1952,0.0203,0.9908,0,0,1.0,0,9604.510400000001
CUST02016,24,1,Salaried,33755.0,1,625.9499026254293,App Organic,Education,102371.0,12,32.36,10099.0,F,0.535,0.2992,0.5074,1,0,1.0,0,33127.2556
CUST02017,33,1,Salaried,59349.0,1,818.6920841677454,Partnership,BNPL,5898.0,12,11.04,521.0,A,0.2785,0.01,0.8345,0,0,1.0,0,651.1392
CUST02018,38,1,Salaried,40877.0,0,,App Organic,Education,102224.0,12,22.95,9614.0,D,0.4427,0.2352,0.9071,0,0,1.0,0,23460.408
CUST02019,49,2,Salaried,22931.0,1,767.826230965535,Agent,Education,115174.0,6,11.0,19816.0,A,1.0,0.8641,0.0004,0,0,1.0,0,6334.57
CUST02020,45,2,Salaried,68179.0,1,647.5100382186029,Partnership,Personal,101276.0,36,28.42,4212.0,E,0.1723,0.0618,0.4282,1,0,1.0,0,86347.9176
CUST02021,33,2,Self-Employed,21378.0,0,,Referral,Personal,75817.0,24,28.6,4185.0,E,0.3288,0.1957,0.8897,1,0,1.0,0,43367.32400000001
CUST02022,47,2,Salaried,52606.0,1,663.5435190964607,Partnership,Education,96371.0,3,27.58,33611.0,E,0.7772,0.6389,0.6925,1,76,0.6436,1,6644.78045
CUST02023,39,1,Salaried,51387.0,1,683.6973200746586,App Organic,Personal,28788.0,18,23.96,1920.0,D,0.2571,0.0374,0.7392,0,166,0.0252,1,10346.4072
CUST02024,21,3,Salaried,50838.0,0,,Referral,Personal,85388.0,12,22.25,8002.0,D,0.2669,0.1574,0.5515,0,0,1.0,0,18998.83
CUST02025,39,3,Salaried,50578.0,1,645.4253777159626,App Organic,BNPL,50264.0,3,27.64,17533.0,E,0.3858,0.3466,0.9762,0,156,0.2723,1,3473.2423999999996
CUST02026,21,1,Salaried,30447.0,1,646.109394276487,Agent,Personal,110631.0,6,27.89,19967.0,E,0.744,0.6558,0.1032,0,167,0.7893,1,15427.49295
CUST02027,37,2,Salaried,70370.0,0,,Partnership,Personal,103409.0,18,23.35,6865.0,D,0.3402,0.0976,0.8702,0,0,1.0,0,36219.002250000005
CUST02028,41,1,Self-Employed,55212.0,0,,App Organic,Personal,42585.0,36,22.14,1629.0,D,0.3636,0.0295,0.6777,0,87,0.4283,1,28284.957000000002
CUST02029,42,1,Salaried,52126.0,1,690.7024104554001,Agent,Working Capital,89066.0,36,24.11,3499.0,D,0.343,0.0671,0.5477,0,0,1.0,0,64421.43779999999
CUST02030,35,3,Student,5000.0,0,,App Organic,Education,90725.0,36,27.1,3709.0,E,0.8552,0.7418,0.669,0,73,0.5688,1,73759.425
CUST02031,52,2,Salaried,30324.0,1,716.8357399459823,Referral,Personal,56037.0,3,18.77,19267.0,C,0.7668,0.6353,0.7841,1,177,0.0759,1,2629.5362250000003
CUST02032,24,1,Student,9972.0,1,664.3016461885569,Referral,BNPL,75898.0,36,27.79,3131.0,E,0.4636,0.314,0.1852,0,0,1.0,0,63276.162599999996
CUST02033,52,2,Informal,5978.0,1,758.6620237395432,Partnership,Personal,95462.0,36,14.05,3265.0,B,0.6223,0.5462,0.2207,0,0,1.0,0,40237.23300000001
CUST02034,24,3,Self-Employed,44097.0,1,682.7218786143475,Referral,BNPL,56732.0,3,21.89,19605.0,D,0.6283,0.4446,0.245,0,0,1.0,0,3104.6587
CUST02035,21,3,Student,5000.0,0,,App Organic,BNPL,39566.0,36,28.37,1645.0,E,0.5653,0.3289,0.3466,0,114,0.2,1,33674.6226
CUST02036,53,3,Salaried,31980.0,1,757.1590783573746,App Organic,Personal,84114.0,12,13.92,7549.0,B,0.3573,0.2361,0.566,0,41,0.7356,1,11708.6688
CUST02037,27,2,Salaried,23834.0,1,662.712409690058,App Organic,Medical,134336.0,3,28.59,46929.0,E,1.0,0.95,0.911,0,0,1.0,0,9601.6656
CUST02038,29,2,Salaried,48692.0,1,666.6892382874178,App Organic,Medical,68897.0,36,22.3,2642.0,D,0.3165,0.0543,0.2542,0,0,1.0,0,46092.093
CUST02039,21,2,Salaried,61745.0,1,653.4561790855819,App Organic,Working Capital,60913.0,3,28.71,21284.0,E,0.4722,0.3447,0.5534,0,0,1.0,0,4372.030575000001
CUST02040,36,1,Salaried,50220.0,0,,Partnership,Personal,43296.0,36,22.14,1657.0,D,0.1696,0.033,0.9767,0,84,0.2623,1,28757.203200000004
CUST02041,38,2,Self-Employed,46241.0,1,651.9168855051664,Referral,Working Capital,121003.0,18,28.13,8317.0,E,0.1882,0.1799,0.6771,0,161,0.3331,1,51057.21585000001
CUST02042,26,2,Salaried,47519.0,1,719.9499257832101,Referral,Medical,110008.0,18,17.27,6981.0,C,0.4204,0.1469,0.4289,0,0,1.0,0,28497.5724
CUST02043,22,1,Salaried,55240.0,1,682.903965414187,App Organic,BNPL,69151.0,6,23.98,12345.0,D,0.5287,0.2235,0.0743,0,0,1.0,0,8291.2049
CUST02044,29,3,Salaried,52006.0,1,722.7500714167358,Partnership,Personal,43505.0,12,18.48,3998.0,C,0.2507,0.0769,0.3237,0,0,1.0,0,8039.723999999999
CUST02045,24,1,Self-Employed,5000.0,1,717.6783232084352,Agent,Working Capital,43135.0,12,18.8,3971.0,C,0.989,0.7942,0.3215,0,0,1.0,0,8109.38
CUST02046,43,2,Student,10719.0,1,661.9382806799711,App Organic,Working Capital,40783.0,3,27.87,14231.0,E,1.0,0.95,0.6738,0,63,0.7714,1,2841.555525
CUST02047,28,1,Self-Employed,52421.0,0,,Agent,Personal,55269.0,12,22.84,5195.0,D,0.3519,0.0991,0.1711,0,151,0.0854,1,12623.4396
CUST02048,45,2,Salaried,39565.0,0,,Referral,Education,52569.0,12,22.98,4945.0,D,0.3185,0.125,0.4933,0,0,1.0,0,12080.3562
CUST02049,36,1,Salaried,15387.0,0,,App Organic,Working Capital,45477.0,24,27.93,2495.0,E,0.3152,0.1621,0.3996,0,117,0.6399,1,25403.4522
CUST02050,55,1,Informal,19455.0,0,,Referral,Personal,119605.0,36,27.8,4935.0,E,0.4408,0.2536,0.1403,0,55,0.1722,1,99750.57
CUST02051,37,2,Salaried,49900.0,1,705.0309100144555,Referral,Personal,138411.0,3,17.89,47520.0,C,1.0,0.95,0.8885,1,0,1.0,0,6190.431975
CUST02052,38,2,Student,6679.0,0,,App Organic,Medical,31427.0,36,28.59,1310.0,E,0.4151,0.1961,0.6212,1,0,1.0,0,26954.937899999997
CUST02053,47,2,Salaried,47800.0,1,654.3469266519736,Partnership,Education,52146.0,24,28.48,2875.0,E,0.1735,0.0601,0.6735,1,72,0.7359,1,29702.3616
CUST02054,35,1,Salaried,61078.0,1,658.6019198921068,Agent,BNPL,37084.0,6,27.41,6684.0,E,0.4028,0.1094,0.3953,0,168,0.1892,1,5082.3622000000005
CUST02055,37,2,Student,15193.0,1,708.3259170473544,Agent,BNPL,87739.0,18,18.36,5613.0,C,0.7272,0.3695,0.8377,0,0,1.0,0,24163.3206
CUST02056,25,2,Student,8441.0,1,655.7417449888205,Referral,BNPL,61408.0,12,27.3,5905.0,E,0.8417,0.6996,0.9262,0,117,0.0715,1,16764.384000000002
CUST02057,36,2,Self-Employed,44010.0,1,710.21055183732,Referral,Working Capital,33775.0,12,18.75,3109.0,C,0.2079,0.0706,0.0248,0,0,1.0,0,6332.8125
CUST02058,35,3,Salaried,32643.0,1,711.6832234920761,Agent,Personal,141104.0,24,17.52,7012.0,C,0.3467,0.2148,0.4498,0,0,1.0,0,49442.8416
CUST02059,54,2,Informal,14992.0,0,,Referral,Personal,94508.0,36,28.4,3930.0,E,0.4241,0.2621,0.6714,0,0,1.0,0,80520.81599999999
CUST02060,39,2,Salaried,42959.0,0,,App Organic,Personal,35822.0,12,23.32,3376.0,D,0.418,0.0786,0.8369,0,0,1.0,0,8353.6904
CUST02061,28,3,Salaried,62666.0,1,670.3680687391194,Referral,Medical,135268.0,18,22.85,8947.0,D,0.2967,0.1428,0.7881,0,0,1.0,0,46363.107
CUST02062,30,3,Salaried,57284.0,1,580.9286142166018,Agent,Education,29126.0,3,37.81,10327.0,G,0.3905,0.1803,0.9806,0,172,0.4659,1,2753.1351500000005
CUST02063,25,3,Self-Employed,72728.0,1,642.5617206230769,Referral,Working Capital,99578.0,24,27.88,5460.0,E,0.2375,0.0751,0.7582,0,0,1.0,0,55524.6928
CUST02064,46,2,Informal,9059.0,1,641.9741939687513,App Organic,BNPL,171714.0,12,28.24,16592.0,E,1.0,0.95,0.1251,0,67,0.505,1,48492.033599999995
CUST02065,42,2,Salaried,25144.0,1,707.7552262495409,Agent,Personal,69752.0,18,18.42,4465.0,C,0.3331,0.1776,0.1594,0,80,0.0786,1,19272.477600000002
CUST02066,43,1,Student,11306.0,0,,App Organic,Working Capital,63468.0,12,29.11,6159.0,E,0.741,0.5448,0.9522,0,142,0.3543,1,18475.534799999998
CUST02067,33,2,Salaried,66733.0,1,711.1341092789062,App Organic,Working Capital,81704.0,12,18.87,7524.0,C,0.4345,0.1128,0.0242,1,0,1.0,0,15417.5448
CUST02068,29,3,Salaried,45497.0,1,729.5856368571784,App Organic,Working Capital,164020.0,3,18.29,56348.0,C,1.0,0.95,0.377,0,174,0.524,1,7499.8144999999995
CUST02069,40,2,Self-Employed,5000.0,0,,App Organic,Personal,134049.0,24,28.13,7367.0,E,1.0,0.95,0.4314,0,0,1.0,0,75415.9674
CUST02070,48,3,Informal,13539.0,1,631.0911416584576,Agent,Working Capital,57264.0,36,32.73,2517.0,F,0.404,0.1859,0.2594,0,129,0.0187,1,56227.5216
CUST02071,57,2,Student,9006.0,1,674.1090351499179,Referral,Education,87181.0,24,23.33,4580.0,D,0.7004,0.5085,0.73,0,78,0.0581,1,40678.654599999994
CUST02072,44,2,Informal,12604.0,1,656.9310591215883,App Organic,Personal,111916.0,18,28.69,7724.0,E,0.7292,0.6128,0.8328,0,106,0.6203,1,48163.050599999995
CUST02073,53,3,Salaried,47777.0,1,646.2509273238285,Partnership,Education,57841.0,36,28.58,2411.0,E,0.3485,0.0505,0.9564,0,0,1.0,0,49592.8734
CUST02074,40,3,Student,13696.0,0,,Partnership,Education,29736.0,36,28.14,1232.0,E,0.3165,0.09,0.9671,0,98,0.7243,1,25103.1312
CUST02075,50,3,Student,12278.0,0,,Partnership,Personal,118374.0,24,27.7,6479.0,E,0.7238,0.5277,0.3917,0,34,0.6881,1,65579.196
CUST02076,29,3,Salaried,57133.0,1,722.1916308174698,App Organic,Working Capital,95390.0,6,18.07,16747.0,C,0.4845,0.2931,0.9456,0,0,1.0,0,8618.486499999999
CUST02077,37,2,Self-Employed,36840.0,1,667.0251488948106,Referral,Personal,87755.0,3,23.36,30398.0,D,1.0,0.8251,0.4854,0,0,1.0,0,5124.892
CUST02078,56,2,Self-Employed,29096.0,0,,Partnership,Working Capital,119275.0,12,28.59,11545.0,E,0.5278,0.3968,0.8332,1,128,0.6126,1,34100.722499999996
CUST02079,34,3,Salaried,56366.0,1,689.4903838639839,Agent,BNPL,29189.0,24,23.12,1530.0,D,0.341,0.0272,0.7878,0,0,1.0,0,13496.993600000002
CUST02080,39,2,Student,8076.0,1,663.9978477228348,App Organic,Education,65732.0,6,28.48,11883.0,E,1.0,0.95,0.2245,0,123,0.3421,1,9360.2368
CUST02081,27,1,Salaried,45896.0,0,,App Organic,BNPL,180528.0,24,23.53,9503.0,D,0.3822,0.207,0.5707,0,0,1.0,0,84956.4768
CUST02082,23,2,Self-Employed,10078.0,0,,Referral,BNPL,97706.0,12,27.85,9422.0,E,1.0,0.9349,0.9712,0,0,1.0,0,27211.121000000003
CUST02083,53,2,Salaried,34282.0,0,,Partnership,Medical,100121.0,24,22.71,5229.0,D,0.3053,0.1525,0.5266,0,0,1.0,0,45474.9582
CUST02084,52,1,Self-Employed,51533.0,1,669.3825695009335,Referral,Medical,79234.0,12,23.85,7486.0,D,0.2541,0.1453,0.5224,0,0,1.0,0,18897.309
CUST02085,31,3,Informal,11394.0,1,726.433635113993,Referral,Personal,5000.0,36,18.36,182.0,C,0.1689,0.0159,0.627,1,176,0.4495,1,2753.9999999999995
CUST02086,22,1,Salaried,48986.0,0,,App Organic,BNPL,42280.0,18,23.28,2805.0,D,0.2896,0.0573,0.9289,0,0,1.0,0,14764.176
CUST02087,46,2,Salaried,51188.0,1,723.2723539155531,Agent,Personal,111538.0,24,17.73,5554.0,C,0.2888,0.1085,0.3879,1,0,1.0,0,39551.374800000005
CUST02088,24,3,Student,9413.0,1,679.6714634927768,Agent,Personal,53327.0,3,21.97,18431.0,D,1.0,0.95,0.038,0,139,0.1976,1,2928.9854749999995
CUST02089,37,2,Informal,21362.0,1,695.7296211036402,App Organic,Working Capital,68203.0,12,23.24,6424.0,D,0.521,0.3007,0.1804,0,138,0.1018,1,15850.377199999999
CUST02090,37,3,Self-Employed,49299.0,1,734.4057140725033,Agent,Personal,86656.0,36,14.24,2972.0,B,0.2255,0.0603,0.9603,0,0,1.0,0,37019.443199999994
CUST02091,48,2,Salaried,35643.0,1,689.3131997807615,Partnership,Personal,35924.0,3,23.34,12444.0,D,0.4504,0.3491,0.2611,0,0,1.0,0,2096.1654
CUST02092,50,3,Salaried,22985.0,1,744.8535193771321,App Organic,Working Capital,23702.0,18,14.0,1468.0,B,0.2607,0.0638,0.7437,0,0,1.0,0,4977.42
CUST02093,43,1,Informal,12759.0,1,700.8488531509516,Referral,Working Capital,74497.0,3,17.72,25569.0,C,1.0,0.95,0.3836,0,84,0.1564,1,3300.2171
CUST02094,44,1,Informal,22380.0,1,652.0276013804777,App Organic,Medical,60169.0,3,28.13,21004.0,E,1.0,0.9385,0.0376,0,0,1.0,0,4231.384925
CUST02095,49,3,Salaried,26987.0,1,669.0335000138293,Agent,BNPL,84112.0,18,23.63,5595.0,D,0.4335,0.2073,0.3308,0,0,1.0,0,29813.4984
CUST02096,24,3,Self-Employed,19269.0,1,724.9648407537785,Referral,Medical,17728.0,36,18.27,643.0,C,0.05,0.0334,0.4128,0,156,0.5604,1,9716.7168
CUST02097,49,1,Salaried,29308.0,1,629.209875641814,Referral,Working Capital,53611.0,24,32.33,3062.0,F,0.4054,0.1045,0.2317,0,0,1.0,0,34664.872599999995
CUST02098,39,3,Salaried,17310.0,1,720.6796008760114,Agent,BNPL,102557.0,18,17.91,6539.0,C,0.5501,0.3778,0.9694,0,177,0.6769,1,27551.938049999997
CUST02099,47,2,Self-Employed,17354.0,1,668.5404211825121,App Organic,Working Capital,192832.0,6,22.68,34297.0,D,1.0,0.95,0.9908,0,0,1.0,0,21867.1488
CUST02100,49,3,Salaried,60006.0,1,626.962631246075,Partnership,Working Capital,79772.0,12,33.8,7927.0,F,0.2794,0.1321,0.2765,0,0,1.0,0,26962.935999999998
CUST02101,56,2,Salaried,34249.0,1,694.3265304310895,Referral,BNPL,101834.0,36,22.89,3936.0,D,0.2818,0.1149,0.9594,0,68,0.0882,1,69929.4078
CUST02102,55,2,Informal,7506.0,1,653.491435756759,App Organic,BNPL,94503.0,36,28.75,3947.0,E,0.8538,0.5259,0.92,0,0,1.0,0,81508.8375
CUST02103,26,2,Self-Employed,28790.0,1,659.2768898468528,Agent,Working Capital,86738.0,12,28.11,8375.0,E,0.3822,0.2909,0.9489,0,132,0.3871,1,24382.0518
CUST02104,43,2,Informal,21063.0,0,,Agent,BNPL,102281.0,36,27.79,4219.0,E,0.359,0.2003,0.7365,0,68,0.566,1,85271.6697
CUST02105,28,2,Self-Employed,5046.0,1,690.1701938815481,App Organic,BNPL,36646.0,36,22.52,1409.0,D,0.4829,0.2793,0.4887,0,0,1.0,0,24758.037599999996
CUST02106,22,2,Informal,23720.0,0,,Partnership,Medical,60713.0,24,27.82,3327.0,E,0.1423,0.1403,0.4116,0,111,0.1555,1,33780.7132
CUST02107,33,1,Salaried,23385.0,0,,Partnership,Personal,84996.0,36,28.01,3516.0,E,0.2757,0.1504,0.0285,0,70,0.1453,1,71422.1388
CUST02108,41,1,Salaried,39068.0,1,730.558920350798,App Organic,Working Capital,36345.0,18,13.44,2241.0,B,0.322,0.0574,0.2142,0,0,1.0,0,7327.152
CUST02109,51,1,Self-Employed,30651.0,1,709.3759601425315,Partnership,Medical,92333.0,12,18.32,8479.0,C,0.3736,0.2766,0.7393,1,0,1.0,0,16915.405600000002
CUST02110,56,3,Salaried,36578.0,1,766.2388625409803,App Organic,Personal,5000.0,12,10.58,441.0,A,0.2243,0.0121,0.1134,0,0,1.0,0,529.0
CUST02111,47,2,Informal,17611.0,1,777.3106847614285,App Organic,Personal,107487.0,36,10.27,3482.0,A,0.4245,0.1977,0.0131,0,47,0.2809,1,33116.744699999996
CUST02112,56,3,Self-Employed,52014.0,0,,App Organic,BNPL,68984.0,36,22.34,2647.0,D,0.291,0.0509,0.7912,0,0,1.0,0,46233.076799999995
CUST02113,43,3,Salaried,44388.0,0,,Partnership,Personal,102764.0,3,22.76,35562.0,D,0.9163,0.8012,0.3919,0,128,0.6455,1,5847.271600000001
CUST02114,41,2,Self-Employed,27098.0,1,671.9890480289739,Agent,Working Capital,114876.0,18,23.27,7622.0,D,0.4938,0.2813,0.3955,0,0,1.0,0,40097.4678
CUST02115,33,3,Student,9372.0,1,690.3259330361138,App Organic,Working Capital,131388.0,3,23.82,45546.0,D,1.0,0.95,0.2718,0,75,0.1928,1,7824.1554
CUST02116,57,2,Salaried,48109.0,1,785.1597027586907,Referral,Education,85747.0,6,10.88,14748.0,A,0.4826,0.3066,0.84,0,0,1.0,0,4664.6368
CUST02117,46,1,Salaried,34957.0,1,668.1338874163505,Referral,Personal,5670.0,6,23.17,1010.0,D,0.2981,0.0289,0.8173,0,0,1.0,0,656.8695
CUST02118,27,2,Informal,18254.0,1,697.506866670999,App Organic,BNPL,5000.0,6,22.96,890.0,D,0.1805,0.0488,0.5056,0,0,1.0,0,574.0
CUST02119,42,2,Salaried,33715.0,1,654.3477452365041,Partnership,Education,24413.0,24,26.93,1327.0,E,0.2817,0.0394,0.5877,0,0,1.0,0,13148.841799999998
CUST02120,43,3,Salaried,32014.0,1,669.3996569211981,Agent,Education,103810.0,18,23.19,6883.0,D,0.4087,0.215,0.2458,0,0,1.0,0,36110.3085
CUST02121,50,2,Salaried,57087.0,0,,Referral,Personal,18655.0,24,22.99,977.0,D,0.2777,0.0171,0.1442,1,0,1.0,0,8577.569
